,image,Class,x_center,y_center,w,h
1365,00510.txt,1,0.879375,0.5325000000000001,0.03125,0.0416666666666666
1366,00511.txt,2,0.370625,0.5058333333333334,0.06125,0.0583333333333333
1367,00511.txt,4,0.908125,0.3216666666666667,0.05125,0.0666666666666666
1368,00512.txt,2,0.389375,0.7333333333333334,0.05625,0.05
1369,00512.txt,3,0.914375,0.235,0.04875,0.0633333333333333
1370,00513.txt,3,0.348125,0.7541666666666668,0.05375,0.085
1371,00514.txt,2,0.04,0.5141666666666667,0.055,0.0616666666666666
1372,00514.txt,4,0.738125,0.4058333333333334,0.05375,0.065
1373,00514.txt,1,0.56,0.5433333333333333,0.0225,0.03
1374,00514.txt,1,0.5387500000000001,0.5408333333333334,0.0175,0.025
1375,00514.txt,1,0.944375,0.5733333333333334,0.01875,0.0233333333333333
1376,00515.txt,1,0.1125,0.4808333333333334,0.0375,0.035
1377,00515.txt,1,0.088125,0.4625,0.02375,0.0283333333333333
1378,00516.txt,1,0.11,0.75,0.0225,0.03
1379,00516.txt,1,0.7262500000000001,0.4625,0.03,0.0316666666666666
1380,00516.txt,1,0.13125,0.7491666666666668,0.02,0.025
1381,00517.txt,3,0.658125,0.475,0.05375,0.07
1382,00518.txt,0,0.529375,0.2083333333333333,0.06875,0.09
1383,00518.txt,1,0.790625,0.4958333333333333,0.02375,0.0383333333333333
1384,00519.txt,5,0.386875,0.8716666666666667,0.11375,0.1066666666666666
1385,00520.txt,2,0.10875,0.9058333333333334,0.0475,0.0416666666666666
1386,00520.txt,1,0.475,0.4441666666666667,0.015,0.0216666666666666
1387,00521.txt,5,0.031875,0.8325,0.06375,0.1083333333333333
1388,00522.txt,1,0.174375,0.6233333333333334,0.03375,0.04
1389,00522.txt,1,0.8675,0.5883333333333334,0.02,0.0266666666666666
1390,00523.txt,0,0.330625,0.6375000000000001,0.05625,0.0683333333333333
1391,00523.txt,1,0.104375,0.4733333333333334,0.03625,0.05
1392,00524.txt,0,0.4275,0.6816666666666668,0.075,0.09
1393,00525.txt,2,0.1375,0.8141666666666667,0.0425,0.0483333333333333
1394,00525.txt,4,0.0275,0.5366666666666667,0.0525,0.0666666666666666
1395,00526.txt,2,0.8718750000000001,0.4175,0.03125,0.0416666666666666
1396,00527.txt,2,0.151875,0.7391666666666667,0.04375,0.0383333333333333
1397,00528.txt,2,0.415625,0.2758333333333334,0.05125,0.045
1398,00529.txt,1,0.061875,0.5583333333333333,0.02875,0.0366666666666666
1399,00530.txt,5,0.10125,0.7141666666666667,0.0925,0.1083333333333333
1400,00531.txt,4,0.790625,0.6533333333333333,0.05625,0.0666666666666666
1401,00532.txt,2,0.4875,0.4358333333333333,0.07,0.0483333333333333
1402,00533.txt,0,0.2725,0.6283333333333334,0.03,0.0433333333333333
1403,00534.txt,2,0.4025,0.8758333333333334,0.0425,0.0483333333333333
1404,00535.txt,2,0.215625,0.5316666666666667,0.05125,0.0433333333333333
1405,00536.txt,0,0.263125,0.5391666666666667,0.06625,0.0816666666666666
1406,00536.txt,1,0.82375,0.7408333333333333,0.0175,0.0316666666666666
1407,00536.txt,1,0.1775,0.7941666666666667,0.02,0.025
1408,00537.txt,0,0.115625,0.3416666666666667,0.03625,0.0366666666666666
1409,00538.txt,2,0.365,0.7666666666666667,0.065,0.0566666666666666
1410,00539.txt,4,0.9275,0.3616666666666667,0.0425,0.0566666666666666
1411,00540.txt,5,0.645625,0.4858333333333333,0.12125,0.1483333333333333
1412,00540.txt,3,0.106875,0.6166666666666667,0.05625,0.0733333333333333
1413,00541.txt,3,0.355625,0.5583333333333333,0.05125,0.07
1414,00542.txt,2,0.97125,0.8125,0.055,0.0583333333333333
1415,00542.txt,4,0.58,0.7008333333333334,0.0475,0.065
1416,00542.txt,3,0.349375,0.3558333333333333,0.05625,0.085
1417,00543.txt,2,0.029375,0.6916666666666668,0.04875,0.0666666666666666
1418,00544.txt,1,0.324375,0.6283333333333334,0.03625,0.04
1419,00545.txt,2,0.47125,0.7033333333333334,0.025,0.0533333333333333
1420,00546.txt,5,0.21875,0.44,0.1425,0.18
1421,00547.txt,2,0.34375,0.4691666666666667,0.0575,0.0783333333333333
1422,00547.txt,1,0.62875,0.1316666666666666,0.0225,0.0233333333333333
1423,00548.txt,5,0.689375,0.43,0.07875,0.1033333333333333
1424,00549.txt,2,0.2975,0.345,0.0325,0.0633333333333333
1425,00549.txt,4,0.224375,0.8625,0.05125,0.0683333333333333
1426,00549.txt,1,0.870625,0.4583333333333333,0.02375,0.0266666666666666
1427,00550.txt,0,0.54875,0.6966666666666667,0.0775,0.0833333333333333
1428,00551.txt,0,0.858125,0.6208333333333333,0.09375,0.0916666666666666
1429,00552.txt,3,0.6012500000000001,0.4683333333333334,0.06,0.0866666666666666
1430,00552.txt,1,0.5593750000000001,0.4516666666666667,0.02375,0.04
1431,00553.txt,4,0.32,0.5333333333333333,0.055,0.0633333333333333
1432,00554.txt,5,0.426875,0.7125,0.06875,0.0916666666666666
1433,00554.txt,1,0.776875,0.5841666666666667,0.01875,0.0283333333333333
1434,00555.txt,0,0.5375,0.1591666666666666,0.085,0.105
1435,00556.txt,0,0.854375,0.7400000000000001,0.04375,0.0433333333333333
1436,00557.txt,0,0.57125,0.4958333333333333,0.065,0.0716666666666666
1437,00557.txt,3,0.61625,0.5458333333333334,0.0575,0.065
1438,00557.txt,1,0.18,0.4291666666666667,0.025,0.035
1439,00558.txt,3,0.5725,0.5941666666666667,0.045,0.0583333333333333
1440,00558.txt,1,0.7925,0.5033333333333334,0.0275,0.03
1441,00558.txt,1,0.77875,0.5375000000000001,0.0225,0.0283333333333333
1442,00559.txt,1,0.74875,0.6091666666666667,0.035,0.035
1443,00559.txt,4,0.69375,0.2391666666666667,0.0225,0.0316666666666666
1444,00560.txt,0,0.18875,0.645,0.06,0.0933333333333333
1445,00561.txt,2,0.296875,0.3691666666666667,0.04125,0.0583333333333333
1446,00562.txt,3,0.420625,0.215,0.05625,0.0666666666666666
1447,00563.txt,3,0.726875,0.3891666666666667,0.06375,0.0816666666666666
1448,00564.txt,5,0.044375,0.4441666666666667,0.08875,0.185
1449,00565.txt,2,0.605625,0.1016666666666666,0.05375,0.0466666666666666
1450,00565.txt,1,0.195625,0.3991666666666666,0.02625,0.0383333333333333
1451,00566.txt,2,0.363125,0.2316666666666667,0.03625,0.0733333333333333
1452,00567.txt,1,0.250625,0.1808333333333333,0.02125,0.025
1453,00568.txt,3,0.015,0.225,0.03,0.0633333333333333
1454,00568.txt,1,0.015,0.1891666666666666,0.0275,0.0283333333333333
1455,00569.txt,4,0.3275,0.6858333333333334,0.0475,0.0583333333333333
1456,00569.txt,1,0.56125,0.3708333333333333,0.02,0.0216666666666666
1457,00570.txt,0,0.290625,0.4025,0.07125,0.0816666666666666
1458,00570.txt,0,0.365,0.4908333333333333,0.0625,0.0683333333333333
1459,00571.txt,2,0.771875,0.5691666666666667,0.04125,0.0483333333333333
1460,00571.txt,1,0.255625,0.15,0.02875,0.0333333333333333
1461,00572.txt,3,0.8275,0.2291666666666666,0.0425,0.055
1462,00572.txt,1,0.824375,0.1891666666666666,0.03625,0.045
1463,00573.txt,2,0.793125,0.4108333333333334,0.03625,0.055
1464,00574.txt,3,0.4125,0.915,0.04,0.05
1465,00574.txt,1,0.351875,0.5291666666666667,0.02875,0.0316666666666666
1466,00574.txt,1,0.24,0.4675,0.0175,0.0216666666666666
1467,00575.txt,3,0.056875,0.7266666666666667,0.06375,0.0966666666666666
1468,00576.txt,5,0.52375,0.625,0.1175,0.1466666666666666
1469,00576.txt,1,0.105,0.76,0.02,0.03
1470,00576.txt,1,0.869375,0.2241666666666666,0.01875,0.0283333333333333
1471,00577.txt,1,0.589375,0.5633333333333334,0.01875,0.0233333333333333
1472,00577.txt,4,0.399375,0.6491666666666667,0.04625,0.0616666666666666
1473,00578.txt,1,0.21625,0.765,0.0325,0.0433333333333333
1474,00578.txt,3,0.421875,0.8866666666666667,0.02375,0.0333333333333333
1475,00579.txt,3,0.8725,0.3258333333333333,0.065,0.075
1476,00579.txt,1,0.833125,0.3383333333333334,0.02125,0.03
1477,00580.txt,4,0.685625,0.5575,0.03625,0.055
1478,00581.txt,4,0.21375,0.55,0.05,0.06
1479,00581.txt,1,0.1325,0.8158333333333334,0.025,0.0316666666666666
1480,00582.txt,1,0.325625,0.0858333333333333,0.02875,0.0383333333333333
1481,00582.txt,4,0.655,0.3933333333333333,0.0525,0.07
1482,00582.txt,1,0.701875,0.8300000000000001,0.02875,0.0433333333333333
1483,00583.txt,1,0.9725,0.0841666666666666,0.0275,0.0316666666666666
1484,00584.txt,2,0.62125,0.2491666666666666,0.0375,0.055
1485,00584.txt,1,0.90625,0.5216666666666667,0.0325,0.04
1486,00585.txt,4,0.67375,0.5733333333333334,0.0525,0.0666666666666666
1487,00585.txt,1,0.98875,0.2225,0.0125,0.015
1488,00586.txt,4,0.235,0.3458333333333334,0.04,0.0483333333333333
1489,00587.txt,4,0.33125,0.2233333333333333,0.035,0.0433333333333333
1490,00587.txt,1,0.764375,0.7716666666666667,0.02125,0.0266666666666666
1491,00588.txt,3,0.490625,0.6466666666666667,0.04125,0.06
1492,00589.txt,3,0.975625,0.535,0.04625,0.0833333333333333
1493,00589.txt,4,0.98,0.6308333333333334,0.0375,0.0716666666666666
1494,00590.txt,2,0.636875,0.2083333333333333,0.04125,0.06
1495,00591.txt,4,0.568125,0.55,0.04625,0.0633333333333333
1496,00591.txt,1,0.681875,0.8600000000000001,0.03375,0.0433333333333333
1497,00592.txt,3,0.8225,0.325,0.0775,0.0866666666666666
1498,00593.txt,0,0.308125,0.4191666666666667,0.07875,0.1016666666666666
1499,00594.txt,4,0.305625,0.2325,0.05125,0.065
1500,00594.txt,1,0.8306250000000001,0.9325,0.02125,0.0283333333333333
1501,00595.txt,2,0.424375,0.4391666666666667,0.03375,0.0383333333333333
1502,00595.txt,4,0.210625,0.5141666666666667,0.05125,0.065
1503,00596.txt,3,0.5075000000000001,0.6708333333333334,0.0575,0.075
1504,00597.txt,1,0.395,0.56,0.0275,0.0333333333333333
1505,00597.txt,3,0.344375,0.5883333333333334,0.07625,0.0866666666666666
1506,00598.txt,3,0.49,0.8608333333333333,0.0625,0.0783333333333333
1507,00598.txt,4,0.628125,0.5683333333333334,0.05125,0.0666666666666666
1508,00599.txt,4,0.7887500000000001,0.7591666666666668,0.0475,0.0683333333333333
1509,00599.txt,1,0.210625,0.7708333333333334,0.02125,0.025
1510,00600.txt,0,0.36125,0.7516666666666667,0.07,0.1033333333333333
1511,00601.txt,3,0.6385416666666667,0.6075,0.0541666666666666,0.0816666666666666
1512,00601.txt,3,0.5921875,0.6483333333333334,0.065625,0.1066666666666666
1513,00601.txt,1,0.93125,0.25,0.03125,0.0466666666666666
1514,00601.txt,0,0.9265625,0.2041666666666667,0.046875,0.0583333333333333
1515,00602.txt,5,0.6692708333333334,0.3433333333333334,0.1302083333333333,0.1933333333333333
1516,00602.txt,4,0.6708333333333333,0.8958333333333334,0.0458333333333333,0.075
1517,00603.txt,4,0.0973958333333333,0.56,0.0364583333333333,0.0566666666666666
1518,00603.txt,1,0.775,0.5425,0.01875,0.0283333333333333
1519,00604.txt,5,0.3729166666666667,0.4483333333333333,0.075,0.1033333333333333
1520,00604.txt,3,0.8151041666666666,0.6758333333333334,0.0635416666666666,0.085
1521,00605.txt,2,0.034375,0.0933333333333333,0.0520833333333333,0.08
1522,00605.txt,3,0.3145833333333333,0.8158333333333334,0.0645833333333333,0.0916666666666666
1523,00605.txt,0,0.5723958333333333,0.5341666666666667,0.0572916666666666,0.085
1524,00606.txt,5,0.69375,0.1983333333333333,0.11875,0.17
1525,00606.txt,1,0.1890625,0.135,0.0302083333333333,0.0433333333333333
1526,00607.txt,5,0.9473958333333332,0.2033333333333333,0.084375,0.1433333333333333
1527,00607.txt,1,0.8755208333333333,0.7575000000000001,0.0260416666666666,0.0383333333333333
1528,00607.txt,4,0.2427083333333333,0.6808333333333334,0.0416666666666666,0.0683333333333333
1529,00607.txt,1,0.6432291666666666,0.5025000000000001,0.015625,0.025
1530,00607.txt,2,0.8494791666666667,0.5641666666666667,0.0322916666666666,0.0216666666666666
1531,00608.txt,2,0.8390624999999999,0.4708333333333334,0.0552083333333333,0.055
1532,00608.txt,1,0.9411458333333332,0.5908333333333333,0.0239583333333333,0.0383333333333333
1533,00609.txt,1,0.6963541666666666,0.6433333333333334,0.021875,0.0333333333333333
1534,00609.txt,4,0.2536458333333333,0.2625,0.0385416666666666,0.0583333333333333
1535,00610.txt,0,0.3536458333333333,0.4858333333333333,0.0447916666666666,0.0683333333333333
1536,00610.txt,1,0.3588541666666666,0.2233333333333333,0.0197916666666666,0.03
1537,00611.txt,2,0.6416666666666666,0.2891666666666667,0.0395833333333333,0.0783333333333333
1538,00611.txt,1,0.7369791666666666,0.2216666666666666,0.0239583333333333,0.0366666666666666
1539,00612.txt,1,0.8192708333333333,0.8650000000000001,0.021875,0.0366666666666666
1540,00612.txt,3,0.65625,0.0783333333333333,0.0479166666666666,0.07
1541,00613.txt,3,0.9359375,0.0775,0.0447916666666666,0.065
1542,00613.txt,1,0.1671875,0.2858333333333333,0.0260416666666666,0.0483333333333333
1543,00614.txt,1,0.5880208333333333,0.5825,0.0322916666666666,0.0516666666666666
1544,00614.txt,1,0.5489583333333333,0.8366666666666667,0.0166666666666666,0.0266666666666666
1545,00614.txt,0,0.4041666666666667,0.6141666666666667,0.0520833333333333,0.0683333333333333
1546,00615.txt,2,0.04375,0.5800000000000001,0.0541666666666666,0.0566666666666666
1547,00615.txt,3,0.1,0.5833333333333334,0.0520833333333333,0.0833333333333333
1548,00615.txt,4,0.1010416666666666,0.4575,0.0375,0.0583333333333333
1549,00616.txt,1,0.5567708333333333,0.6841666666666667,0.0302083333333333,0.0483333333333333
1550,00616.txt,1,0.3020833333333333,0.8758333333333334,0.0208333333333333,0.0316666666666666
1551,00617.txt,5,0.9125,0.2408333333333333,0.1145833333333333,0.1583333333333333
1552,00617.txt,4,0.8020833333333334,0.275,0.0458333333333333,0.07
1553,00617.txt,1,0.3333333333333333,0.9191666666666668,0.0145833333333333,0.0216666666666666
1554,00618.txt,2,0.4848958333333333,0.6383333333333334,0.0552083333333333,0.05
1555,00618.txt,3,0.1890625,0.5475,0.0510416666666666,0.0683333333333333
1556,00618.txt,4,0.2312499999999999,0.3816666666666667,0.0395833333333333,0.06
1557,00618.txt,1,0.953125,0.9258333333333334,0.0166666666666666,0.0283333333333333
1558,00619.txt,0,0.2880208333333333,0.3633333333333333,0.059375,0.09
1559,00619.txt,1,0.9901041666666668,0.1358333333333333,0.0177083333333333,0.0316666666666666
1560,00620.txt,2,0.6036458333333333,0.8133333333333334,0.065625,0.05
1561,00620.txt,4,0.4317708333333333,0.6733333333333333,0.0385416666666666,0.06
1562,00620.txt,1,0.825,0.1183333333333333,0.01875,0.0266666666666666
1563,00620.txt,1,0.0635416666666666,0.6916666666666668,0.0166666666666666,0.0266666666666666
1564,00621.txt,4,0.9786458333333332,0.1816666666666666,0.040625,0.0733333333333333
1565,00621.txt,4,0.5296875,0.44,0.0427083333333333,0.0666666666666666
1566,00621.txt,3,0.4312499999999999,0.4075,0.0291666666666666,0.0483333333333333
1567,00622.txt,0,0.4098958333333333,0.8550000000000001,0.065625,0.0766666666666666
1568,00622.txt,3,0.1953125,0.1316666666666666,0.0447916666666666,0.08
1569,00623.txt,5,0.6765625,0.2825,0.0927083333333333,0.155
1570,00624.txt,1,0.4359375,0.305,0.0177083333333333,0.0266666666666666
1571,00624.txt,2,0.2807291666666666,0.7241666666666667,0.0489583333333333,0.055
1572,00625.txt,5,0.3979166666666666,0.365,0.11875,0.1733333333333333
1573,00626.txt,4,0.9145833333333332,0.6891666666666667,0.05,0.075
1574,00626.txt,3,0.5614583333333333,0.8916666666666667,0.0625,0.0833333333333333
1575,00626.txt,3,0.4708333333333333,0.8925000000000001,0.0645833333333333,0.1016666666666666
1576,00626.txt,1,0.2166666666666666,0.3475,0.01875,0.0316666666666666
1577,00626.txt,1,0.2083333333333333,0.3308333333333333,0.0166666666666666,0.025
1578,00627.txt,0,0.5015625,0.6975,0.0552083333333333,0.0983333333333333
1579,00627.txt,0,0.4713541666666667,0.6383333333333334,0.0572916666666666,0.09
1580,00627.txt,0,0.359375,0.6925,0.0520833333333333,0.0916666666666666
1581,00627.txt,4,0.2932291666666666,0.675,0.046875,0.0666666666666666
1582,00627.txt,3,0.1994791666666666,0.6108333333333333,0.0489583333333333,0.0783333333333333
1583,00628.txt,2,0.1635416666666666,0.2333333333333333,0.05,0.0566666666666666
1584,00629.txt,5,0.4338541666666666,0.4008333333333334,0.1072916666666666,0.175
1585,00629.txt,0,0.0359375,0.1575,0.065625,0.115
1586,00630.txt,2,0.5088541666666666,0.5083333333333334,0.0552083333333333,0.0433333333333333
1587,00630.txt,1,0.0453125,0.5591666666666667,0.021875,0.035
1588,00631.txt,0,0.1390625,0.6433333333333334,0.0572916666666666,0.0766666666666666
1589,00631.txt,3,0.2307291666666666,0.8191666666666667,0.0635416666666666,0.0916666666666666
1590,00632.txt,0,0.596875,0.81,0.06875,0.11
1591,00633.txt,2,0.6348958333333333,0.8883333333333334,0.0572916666666666,0.0766666666666666
1592,00633.txt,1,0.7135416666666666,0.7916666666666667,0.01875,0.0266666666666666
1593,00633.txt,3,0.0411458333333333,0.7691666666666667,0.0552083333333333,0.085
1594,00634.txt,2,0.2270833333333333,0.2766666666666666,0.0416666666666666,0.0633333333333333
1595,00634.txt,0,0.121875,0.22,0.0604166666666666,0.1033333333333333
1596,00634.txt,1,0.3255208333333333,0.0858333333333333,0.0197916666666666,0.035
1597,00634.txt,2,0.9390625,0.8350000000000001,0.0489583333333333,0.0533333333333333
1598,00635.txt,5,0.8270833333333333,0.1333333333333333,0.125,0.19
1599,00635.txt,1,0.7661458333333333,0.8650000000000001,0.0239583333333333,0.0433333333333333
1600,00636.txt,2,0.9359375,0.8341666666666667,0.0510416666666666,0.045
1601,00636.txt,1,0.4744791666666667,0.7150000000000001,0.0177083333333333,0.0266666666666666
1602,00637.txt,0,0.121875,0.6066666666666667,0.0625,0.0833333333333333
1603,00637.txt,1,0.196875,0.0833333333333333,0.025,0.04
1604,00637.txt,3,0.884375,0.7583333333333334,0.0541666666666666,0.0833333333333333
1605,00638.txt,3,0.1666666666666666,0.6725000000000001,0.0541666666666666,0.085
1606,00638.txt,0,0.521875,0.2916666666666667,0.0625,0.08
1607,00638.txt,4,0.6302083333333334,0.3058333333333333,0.0333333333333333,0.055
1608,00638.txt,3,0.5838541666666667,0.3366666666666666,0.0760416666666666,0.1233333333333333
1609,00639.txt,2,0.6916666666666667,0.5483333333333333,0.0604166666666666,0.0566666666666666
1610,00639.txt,4,0.3453125,0.1775,0.0385416666666666,0.0616666666666666
1611,00640.txt,4,0.8916666666666666,0.4858333333333333,0.0458333333333333,0.0683333333333333
1612,00640.txt,1,0.3385416666666667,0.2133333333333333,0.01875,0.03
1613,00641.txt,1,0.3520833333333333,0.5875,0.01875,0.0316666666666666
1614,00641.txt,4,0.18125,0.7358333333333333,0.0479166666666666,0.075
1615,00642.txt,2,0.7635416666666667,0.9116666666666668,0.0541666666666666,0.0533333333333333
1616,00643.txt,3,0.4151041666666666,0.4741666666666667,0.046875,0.0783333333333333
1617,00643.txt,5,0.0567708333333333,0.4841666666666667,0.0989583333333333,0.1283333333333333
1618,00644.txt,2,0.0651041666666666,0.7816666666666667,0.0489583333333333,0.0733333333333333
1619,00644.txt,1,0.0755208333333333,0.6816666666666668,0.028125,0.04
1620,00645.txt,5,0.7098958333333333,0.4516666666666667,0.1197916666666666,0.22
1621,00645.txt,0,0.0692708333333333,0.5641666666666667,0.0635416666666666,0.105
1622,00645.txt,0,0.0255208333333333,0.545,0.0510416666666666,0.1
1623,00645.txt,1,0.3036458333333333,0.1716666666666667,0.021875,0.0366666666666666
1624,00646.txt,5,0.0515625,0.3983333333333334,0.103125,0.1933333333333333
1625,00647.txt,1,0.7520833333333333,0.5141666666666667,0.0208333333333333,0.035
1626,00647.txt,4,0.7067708333333333,0.5633333333333334,0.0385416666666666,0.06
1627,00647.txt,0,0.5260416666666666,0.5166666666666667,0.0583333333333333,0.0766666666666666
1628,00648.txt,3,0.7598958333333333,0.4041666666666667,0.053125,0.0783333333333333
1629,00648.txt,5,0.7234375,0.195,0.1260416666666666,0.1833333333333333
1630,00649.txt,2,0.2463541666666666,0.6341666666666667,0.0302083333333333,0.065
1631,00649.txt,1,0.9411458333333332,0.5666666666666667,0.0260416666666666,0.0433333333333333
1632,00650.txt,5,0.5640625,0.3483333333333333,0.0885416666666666,0.1766666666666666
1633,00651.txt,2,0.6869791666666667,0.5866666666666667,0.0572916666666666,0.0533333333333333
1634,00651.txt,4,0.0338541666666666,0.535,0.046875,0.07
1635,00651.txt,0,0.028125,0.32,0.05625,0.09
1636,00651.txt,0,0.8692708333333333,0.0908333333333333,0.059375,0.085
1637,00651.txt,3,0.9661458333333334,0.255,0.0489583333333333,0.0833333333333333
1638,00652.txt,2,0.6317708333333333,0.7775000000000001,0.053125,0.0516666666666666
1639,00653.txt,2,0.0859375,0.4883333333333333,0.046875,0.08
1640,00653.txt,2,0.4994791666666666,0.17,0.0427083333333333,0.06
1641,00654.txt,2,0.7734375,0.4766666666666667,0.0364583333333333,0.0433333333333333
1642,00654.txt,1,0.7645833333333333,0.2083333333333333,0.0229166666666666,0.0366666666666666
1643,00655.txt,2,0.4572916666666666,0.3716666666666667,0.0604166666666666,0.06
1644,00656.txt,4,0.9244791666666666,0.355,0.0385416666666666,0.06
1645,00656.txt,0,0.4083333333333333,0.3108333333333333,0.0729166666666666,0.1083333333333333
1646,00656.txt,4,0.2114583333333333,0.5583333333333333,0.0395833333333333,0.0633333333333333
1647,00657.txt,5,0.9104166666666668,0.2158333333333333,0.0979166666666666,0.1383333333333333
1648,00658.txt,2,0.3541666666666667,0.7116666666666667,0.0416666666666666,0.0766666666666666
1649,00659.txt,3,0.1921875,0.4,0.0572916666666666,0.0966666666666666
1650,00659.txt,1,0.2598958333333333,0.1175,0.0177083333333333,0.0283333333333333
1651,00660.txt,1,0.8515625,0.8025000000000001,0.0197916666666666,0.0316666666666666
1652,00660.txt,1,0.8666666666666667,0.4066666666666667,0.0166666666666666,0.0266666666666666
1653,00660.txt,1,0.1802083333333333,0.2375,0.0145833333333333,0.0216666666666666
1654,00660.txt,1,0.0270833333333333,0.1358333333333333,0.0166666666666666,0.025
1655,00660.txt,4,0.19375,0.5475,0.0395833333333333,0.0616666666666666
1656,00660.txt,0,0.3630208333333333,0.5833333333333334,0.0614583333333333,0.0933333333333333
1657,00661.txt,2,0.7052083333333333,0.5841666666666667,0.0416666666666666,0.0416666666666666
1658,00661.txt,1,0.8541666666666666,0.2366666666666667,0.0166666666666666,0.0266666666666666
1659,00661.txt,1,0.5864583333333333,0.1391666666666667,0.0166666666666666,0.025
1660,00662.txt,4,0.4822916666666667,0.8025000000000001,0.04375,0.0683333333333333
1661,00662.txt,1,0.0807291666666666,0.4616666666666666,0.028125,0.0433333333333333
1662,00662.txt,3,0.5666666666666667,0.0875,0.0479166666666666,0.075
1663,00663.txt,1,0.840625,0.1708333333333333,0.0208333333333333,0.0316666666666666
1664,00663.txt,1,0.5072916666666667,0.7341666666666667,0.025,0.0383333333333333
1665,00664.txt,5,0.3041666666666666,0.8108333333333334,0.1083333333333333,0.1483333333333333
1666,00665.txt,0,0.5963541666666666,0.1625,0.0510416666666666,0.0916666666666666
1667,00665.txt,4,0.9213541666666668,0.8458333333333334,0.0427083333333333,0.0683333333333333
1668,00666.txt,4,0.8713541666666667,0.4291666666666667,0.0385416666666666,0.0616666666666666
1669,00666.txt,1,0.9734375,0.3691666666666667,0.015625,0.025
1670,00666.txt,1,0.6609375,0.66,0.0177083333333333,0.0266666666666666
1671,00666.txt,1,0.2057291666666666,0.4141666666666667,0.0239583333333333,0.0383333333333333
1672,00666.txt,3,0.3817708333333333,0.2875,0.0510416666666666,0.0783333333333333
1673,00667.txt,5,0.1020833333333333,0.6483333333333334,0.0854166666666666,0.13
1674,00668.txt,4,0.075,0.3516666666666667,0.0395833333333333,0.0566666666666666
1675,00668.txt,3,0.8276041666666667,0.2608333333333333,0.0572916666666666,0.0783333333333333
1676,00668.txt,1,0.4786458333333333,0.2925,0.0177083333333333,0.025
1677,00668.txt,5,0.2822916666666666,0.8775000000000001,0.13125,0.1683333333333333
1678,00669.txt,5,0.1776041666666666,0.8866666666666667,0.0927083333333333,0.14
1679,00669.txt,3,0.5864583333333333,0.5,0.0395833333333333,0.0566666666666666
1680,00670.txt,4,0.9713541666666666,0.8741666666666668,0.0510416666666666,0.0816666666666666
1681,00670.txt,0,0.703125,0.3783333333333333,0.0625,0.07
1682,00670.txt,4,0.6015625,0.1566666666666666,0.0239583333333333,0.04
1683,00671.txt,1,0.134375,0.9116666666666668,0.0208333333333333,0.0333333333333333
1684,00671.txt,1,0.7161458333333334,0.5691666666666667,0.0177083333333333,0.0283333333333333
1685,00671.txt,3,0.8354166666666667,0.4366666666666667,0.0541666666666666,0.07
1686,00671.txt,1,0.6994791666666667,0.3066666666666667,0.0260416666666666,0.04
1687,00672.txt,1,0.709375,0.9116666666666668,0.01875,0.03
1688,00672.txt,3,0.4708333333333333,0.9016666666666668,0.0625,0.0833333333333333
1689,00672.txt,4,0.4515625,0.3758333333333333,0.0385416666666666,0.0616666666666666
1690,00673.txt,5,0.2828125,0.1441666666666666,0.0989583333333333,0.1216666666666666
1691,00673.txt,4,0.9328125,0.5666666666666667,0.0322916666666666,0.0566666666666666
1692,00674.txt,5,0.2744791666666666,0.1616666666666666,0.1260416666666666,0.2066666666666667
1693,00674.txt,1,0.5244791666666666,0.5941666666666667,0.0177083333333333,0.025
1694,00674.txt,1,0.8828125,0.3425,0.015625,0.025
1695,00675.txt,2,0.2614583333333333,0.7225,0.0395833333333333,0.045
1696,00675.txt,3,0.746875,0.4041666666666667,0.0645833333333333,0.095
1697,00676.txt,4,0.0953125,0.5541666666666667,0.040625,0.065
1698,00676.txt,1,0.1177083333333333,0.9133333333333334,0.0270833333333333,0.0433333333333333
1699,00676.txt,5,0.5291666666666667,0.3633333333333333,0.10625,0.1733333333333333
1700,00677.txt,5,0.2770833333333333,0.1208333333333333,0.0604166666666666,0.0916666666666666
1701,00678.txt,3,0.2104166666666666,0.8233333333333334,0.0625,0.0966666666666666
1702,00679.txt,1,0.9005208333333333,0.8008333333333334,0.015625,0.025
1703,00679.txt,2,0.5880208333333333,0.8741666666666668,0.0510416666666666,0.0616666666666666
1704,00680.txt,1,0.2171875,0.115,0.0177083333333333,0.0266666666666666
1705,00680.txt,5,0.9333333333333332,0.8266666666666668,0.1083333333333333,0.18
1706,00681.txt,0,0.9208333333333332,0.165,0.0645833333333333,0.09
1707,00681.txt,3,0.7916666666666666,0.1958333333333333,0.05,0.0916666666666666
1708,00682.txt,2,0.178125,0.3808333333333333,0.0479166666666666,0.0516666666666666
1709,00682.txt,2,0.1458333333333333,0.8175,0.05,0.045
1710,00683.txt,5,0.2270833333333333,0.36,0.0833333333333333,0.12
1711,00683.txt,3,0.6171875,0.4825,0.0552083333333333,0.0716666666666666
1712,00684.txt,2,0.6666666666666666,0.8391666666666667,0.0625,0.0416666666666666
1713,00684.txt,1,0.8645833333333334,0.7258333333333333,0.0208333333333333,0.035
1714,00684.txt,4,0.5182291666666666,0.3625,0.0385416666666666,0.0583333333333333
1715,00684.txt,1,0.2026041666666666,0.43,0.0177083333333333,0.0266666666666666
1716,00685.txt,1,0.7067708333333333,0.4875,0.021875,0.035
1717,00685.txt,3,0.1989583333333333,0.3866666666666667,0.0625,0.1
